PartitionKey,RowKey,Timestamp,Message,Message@type
0,03eb08fe-6b3c-4c63-a1e8-c672b8be6d9f,2024-10-10T08:24:33.0802711Z,"{""muniCd"":""1696"",""lv01Nm"":""-"",""city"":""北海道泊村"",""headers"":{""accept"":""*/*"",""accept-encoding"":""gzip, br"",""accept-language"":""ja,en-US;q=0.9,en;q=0.8"",""cf-connecting-ip"":""106.173.85.161"",""cf-ipcountry"":""JP"",""cf-ray"":""8d0536f40b46262d"",""cf-visitor"":""{\""scheme\"":\""https\""}"",""connection"":""Keep-Alive"",""host"":""revgeocoding.yuz.workers.dev"",""origin"":""https://mytrack.pages.dev"",""priority"":""u=1, i"",""referer"":""https://mytrack.pages.dev/"",""sec-ch-ua"":""\""Google Chrome\"";v=\""129\"", \""Not=A?Brand\"";v=\""8\"", \""Chromium\"";v=\""129\"""",""sec-ch-ua-mobile"":""?0"",""sec-ch-ua-platform"":""\""Windows\"""",""sec-fetch-dest"":""empty"",""sec-fetch-mode"":""cors"",""sec-fetch-site"":""cross-site"",""user-agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"",""x-forwarded-proto"":""https"",""x-real-ip"":""106.173.85.161""}}",String
0,0424e7da-75fd-46be-98d7-27b7fe96d9f8,2024-10-11T07:52:48.7755292Z,"{""muniCd"":""12101"",""lv01Nm"":""宮崎町"",""city"":""千葉県千葉市　中央区"",""headers"":{""accept"":""*/*"",""accept-encoding"":""gzip, br"",""accept-language"":""ja,en;q=0.9,en-GB;q=0.8,en-US;q=0.7"",""cf-connecting-ip"":""175.132.84.241"",""cf-ipcountry"":""JP"",""cf-ray"":""8d0d45d0ce3180a5"",""cf-visitor"":""{\""scheme\"":\""https\""}"",""connection"":""Keep-Alive"",""host"":""revgeocoding.yuz.workers.dev"",""origin"":""https://mytrack.pages.dev"",""priority"":""u=1, i"",""referer"":""https://mytrack.pages.dev/"",""sec-ch-ua"":""\""Microsoft Edge\"";v=\""129\"", \""Not=A?Brand\"";v=\""8\"", \""Chromium\"";v=\""129\"""",""sec-ch-ua-mobile"":""?0"",""sec-ch-ua-platform"":""\""Windows\"""",""sec-fetch-dest"":""empty"",""sec-fetch-mode"":""cors"",""sec-fetch-site"":""cross-site"",""user-agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0"",""x-forwarded-proto"":""https"",""x-real-ip"":""175.132.84.241""}}",String
0,042e0e92-3287-4dbb-955b-d91ddd5c0aca,2024-10-15T00:22:59.5460531Z,"{""muniCd"":""04211"",""lv01Nm"":""早股"",""city"":""宮城県岩沼市"",""headers"":{""accept"":""*/*"",""accept-encoding"":""gzip, br"",""accept-language"":""ja,en;q=0.9,en-GB;q=0.8,en-US;q=0.7"",""cf-connecting-ip"":""106.173.85.161"",""cf-ipcountry"":""JP"",""cf-ray"":""8d2ba86bbd023c1d"",""cf-visitor"":""{\""scheme\"":\""https\""}"",""connection"":""Keep-Alive"",""host"":""revgeocoding.yuz.workers.dev"",""origin"":""https://mytrack.pages.dev"",""priority"":""u=1, i"",""referer"":""https://mytrack.pages.dev/"",""sec-ch-ua"":""\""Microsoft Edge\"";v=\""129\"", \""Not=A?Brand\"";v=\""8\"", \""Chromium\"";v=\""129\"""",""sec-ch-ua-mobile"":""?0"",""sec-ch-ua-platform"":""\""Windows\"""",""sec-fetch-dest"":""empty"",""sec-fetch-mode"":""cors"",""sec-fetch-site"":""cross-site"",""user-agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0"",""x-forwarded-proto"":""https"",""x-real-ip"":""106.173.85.161""}}",String
0,044add58-b44e-4c5b-a269-d0d14fe080c3,2024-10-11T07:54:11.5406647Z,,String
0,04e0f98c-adb8-4d87-b83c-a2a68987c101,2024-10-11T07:53:29.3815398Z,"{""muniCd"":""13227"",""lv01Nm"":""小作台一丁目"",""city"":""東京都羽村市"",""headers"":{""accept"":""*/*"",""accept-encoding"":""gzip, br"",""accept-language"":""ja,en;q=0.9,en-GB;q=0.8,en-US;q=0.7"",""cf-connecting-ip"":""175.132.84.241"",""cf-ipcountry"":""JP"",""cf-ray"":""8d0d46d56dcc80a5"",""cf-visitor"":""{\""scheme\"":\""https\""}"",""connection"":""Keep-Alive"",""host"":""revgeocoding.yuz.workers.dev"",""origin"":""https://mytrack.pages.dev"",""priority"":""u=1, i"",""referer"":""https://mytrack.pages.dev/"",""sec-ch-ua"":""\""Microsoft Edge\"";v=\""129\"", \""Not=A?Brand\"";v=\""8\"", \""Chromium\"";v=\""129\"""",""sec-ch-ua-mobile"":""?0"",""sec-ch-ua-platform"":""\""Windows\"""",""sec-fetch-dest"":""empty"",""sec-fetch-mode"":""cors"",""sec-fetch-site"":""cross-site"",""user-agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0"",""x-forwarded-proto"":""https"",""x-real-ip"":""175.132.84.241""}}",String
0,05145834-f69f-47ee-953a-22745c934cfa,2024-10-10T08:24:46.6099726Z,,String
0,054895d5-228c-4d81-a3b8-05ea00e78db6,2024-10-10T08:44:27.7630742Z,"{""muniCd"":""08222"",""lv01Nm"":""－"",""city"":""茨城県鹿嶋市"",""headers"":{""accept"":""*/*"",""accept-encoding"":""gzip, br"",""accept-language"":""ja,en;q=0.9,en-GB;q=0.8,en-US;q=0.7"",""cf-connecting-ip"":""106.173.85.161"",""cf-ipcountry"":""JP"",""cf-ray"":""8d0554204931d75c"",""cf-visitor"":""{\""scheme\"":\""https\""}"",""connection"":""Keep-Alive"",""host"":""revgeocoding.yuz.workers.dev"",""origin"":""https://mytrack.pages.dev"",""priority"":""u=1, i"",""referer"":""https://mytrack.pages.dev/"",""sec-ch-ua"":""\""Microsoft Edge\"";v=\""129\"", \""Not=A?Brand\"";v=\""8\"", \""Chromium\"";v=\""129\"""",""sec-ch-ua-mobile"":""?0"",""sec-ch-ua-platform"":""\""Windows\"""",""sec-fetch-dest"":""empty"",""sec-fetch-mode"":""cors"",""sec-fetch-site"":""cross-site"",""user-agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0"",""x-forwarded-proto"":""https"",""x-real-ip"":""106.173.85.161""}}",String
0,05ef8f3a-933b-4eb2-bf6e-d717a2c5ffe2,2024-10-10T23:50:31.83669Z,"{""muniCd"":""13118"",""lv01Nm"":""西日暮里五丁目"",""city"":""東京都荒川区"",""headers"":{""accept"":""*/*"",""accept-encoding"":""gzip, br"",""accept-language"":""ja,en-US;q=0.9,en;q=0.8"",""cf-connecting-ip"":""2404:7a82:3c20:300:1cf9:7cb8:6b45:1cc9"",""cf-ipcountry"":""JP"",""cf-ray"":""8d0a835d48aad4b6"",""cf-visitor"":""{\""scheme\"":\""https\""}"",""connection"":""Keep-Alive"",""host"":""revgeocoding.yuz.workers.dev"",""origin"":""https://mytrack.pages.dev"",""priority"":""u=1, i"",""referer"":""https://mytrack.pages.dev/"",""sec-ch-ua"":""\""Google Chrome\"";v=\""129\"", \""Not=A?Brand\"";v=\""8\"", \""Chromium\"";v=\""129\"""",""sec-ch-ua-mobile"":""?0"",""sec-ch-ua-platform"":""\""Windows\"""",""sec-fetch-dest"":""empty"",""sec-fetch-mode"":""cors"",""sec-fetch-site"":""cross-site"",""user-agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"",""x-forwarded-proto"":""https"",""x-real-ip"":""2404:7a82:3c20:300:1cf9:7cb8:6b45:1cc9""}}",String
0,06021c0e-46ea-41c2-9dac-b92213763c53,2024-10-11T07:52:02.9114868Z,"{""muniCd"":""12101"",""lv01Nm"":""新浜町"",""city"":""千葉県千葉市　中央区"",""headers"":{""accept"":""*/*"",""accept-encoding"":""gzip, br"",""accept-language"":""ja,en;q=0.9,en-GB;q=0.8,en-US;q=0.7"",""cf-connecting-ip"":""175.132.84.241"",""cf-ipcountry"":""JP"",""cf-ray"":""8d0d44b92ce680a5"",""cf-visitor"":""{\""scheme\"":\""https\""}"",""connection"":""Keep-Alive"",""host"":""revgeocoding.yuz.workers.dev"",""origin"":""https://mytrack.pages.dev"",""priority"":""u=1, i"",""referer"":""https://mytrack.pages.dev/"",""sec-ch-ua"":""\""Microsoft Edge\"";v=\""129\"", \""Not=A?Brand\"";v=\""8\"", \""Chromium\"";v=\""129\"""",""sec-ch-ua-mobile"":""?0"",""sec-ch-ua-platform"":""\""Windows\"""",""sec-fetch-dest"":""empty"",""sec-fetch-mode"":""cors"",""sec-fetch-site"":""cross-site"",""user-agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0"",""x-forwarded-proto"":""https"",""x-real-ip"":""175.132.84.241""}}",String
0,06091b66-cee7-4e9a-9f38-d14ccd2660d7,2024-10-10T08:24:06.0288662Z,,String
